"JPM",50.69,"6/11/2007","1:11pm",+0.28,50.41,50.695,50.05,4239700
"KO",51.74,"6/11/2007","1:11pm",+0.07,51.67,51.82,51.32,6054742
"MCD",51.44,"6/11/2007","1:11pm",+0.03,51.47,51.62,50.98,2762114
"MMM",85.53,"6/11/2007","1:11pm",-0.41,85.94,85.98,85.28,1145200
"MO",70.41,"6/11/2007","1:11pm",+0.11,70.25,70.50,69.76,4563257
"MRK",51.12,"6/11/2007","1:11pm",+0.98,50.30,51.13,50.04,5899900
"MSFT",30.17,"6/11/2007","1:16pm",+0.12,30.05,30.25,29.93,22399100
"PFE",26.5275,"6/11/2007","1:11pm",+0.0075,26.50,26.53,26.31,12044278
"PG",63.0995,"6/11/2007","1:11pm",+0.0295,62.80,63.12,62.75,3229446
"T",40.19,"6/11/2007","1:11pm",-0.07,40.20,40.25,39.89,7073875
"UTX",69.97,"6/11/2007","1:11pm",-0.26,69.85,70.20,69.51,1092400
"VZ",43.34,"6/11/2007","1:10pm",+0.27,42.95,43.34,42.88,4847820
"WMT",50.08,"6/11/2007","1:11pm",0.00,49.90,50.12,49.55,6200407
"XOM",83.66,"6/11/2007","1:11pm",+0.98,82.68,83.72,82.35,6490400
"AA",39.56,"6/11/2007","1:16pm",-0.10,39.67,40.18,39.43,2433580
"AIG",71.80,"6/11/2007","1:16pm",+0.27,71.29,71.83,71.15,2440996
"AXP",63.20,"6/11/2007","1:15pm",+0.16,62.79,63.21,62.42,2110030
"BA",97.85,"6/11/2007","1:16pm",-0.34,98.25,98.79,97.59,1590400
"C",53.679,"6/11/2007","1:16pm",+0.349,53.20,53.71,52.81,6103294
"CAT",79.35,"6/11/2007","1:16pm",+0.83,78.32,79.39,78.06,1651052
"DD",50.85,"6/11/2007","1:16pm",-0.28,51.13,51.21,50.59,2111497
"DIS",34.21,"6/11/2007","1:15pm",+0.01,34.28,34.44,34.12,3343750
"GE",37.535,"6/11/2007","1:16pm",+0.215,37.07,37.54,37.05,12385801
"GM",31.45,"6/11/2007","1:16pm",+0.45,31.00,31.62,30.90,7588451
"HD",37.77,"6/11/2007","1:16pm",-0.18,37.78,37.83,37.62,5820967
"HON",57.11,"6/11/2007","1:16pm",-0.27,57.25,57.40,56.91,2057642
"HPQ",46.12,"6/11/2007","1:16pm",+0.42,45.80,46.29,45.46,5922449
"IBM",103.83,"6/11/2007","1:16pm",+0.76,102.87,104.00,102.50,2579600
"INTC",22.06,"6/11/2007","1:21pm",+0.23,21.70,22.08,21.69,23707494
"JNJ",62.64,"6/11/2007","1:16pm",+0.51,62.89,62.89,62.15,4771978
"JPM",50.75,"6/11/2007","1:16pm",+0.34,50.41,50.78,50.05,4349600
"KO",51.73,"6/11/2007","1:16pm",+0.06,51.67,51.82,51.32,6085542
"MCD",51.47,"6/11/2007","1:16pm",+0.06,51.47,51.62,50.98,2786414
"MMM",85.56,"6/11/2007","1:16pm",-0.38,85.94,85.98,85.28,1180100
"MO",70.37,"6/11/2007","1:16pm",+0.07,70.25,70.50,69.76,4636857
"MRK",51.15,"6/11/2007","1:16pm",+1.01,50.30,51.16,50.04,6009400
"MSFT",30.14,"6/11/2007","1:21pm",+0.09,30.05,30.25,29.93,23011740
"PFE",26.51,"6/11/2007","1:16pm",-0.01,26.50,26.54,26.31,12225128
"PG",63.10,"6/11/2007","1:16pm",+0.03,62.80,63.12,62.75,3329546
"T",40.22,"6/11/2007","1:16pm",-0.04,40.20,40.26,39.89,7235875
"UTX",69.95,"6/11/2007","1:16pm",-0.28,69.85,70.20,69.51,1122100
"VZ",43.37,"6/11/2007","1:16pm",+0.30,42.95,43.38,42.88,4953820
"WMT",50.04,"6/11/2007","1:16pm",-0.04,49.90,50.12,49.55,6345707
"XOM",83.58,"6/11/2007","1:16pm",+0.90,82.68,83.72,82.35,6598900
"AA",39.58,"6/11/2007","1:21pm",-0.08,39.67,40.18,39.43,2500980
"AIG",71.90,"6/11/2007","1:21pm",+0.37,71.29,71.89,71.15,2494796
"AXP",63.22,"6/11/2007","1:21pm",+0.18,62.79,63.25,62.42,2135530
"BA",97.81,"6/11/2007","1:20pm",-0.38,98.25,98.79,97.59,1608700
"C",53.76,"6/11/2007","1:21pm",+0.43,53.20,53.77,52.81,6249294
"CAT",79.45,"6/11/2007","1:21pm",+0.93,78.32,79.45,78.06,1689152
"DD",50.89,"6/11/2007","1:21pm",-0.24,51.13,51.21,50.59,2132297
"DIS",34.23,"6/11/2007","1:20pm",+0.03,34.28,34.44,34.12,3370250
"GE",37.53,"6/11/2007","1:21pm",+0.21,37.07,37.56,37.05,12700001
"GM",31.43,"6/11/2007","1:21pm",+0.43,31.00,31.62,30.90,7705751
"HD",37.76,"6/11/2007","1:21pm",-0.19,37.78,37.83,37.62,5879467
"HON",57.17,"6/11/2007","1:21pm",-0.21,57.25,57.40,56.91,2107242
"HPQ",46.17,"6/11/2007","1:21pm",+0.47,45.80,46.29,45.46,5961749
"IBM",103.81,"6/11/2007","1:21pm",+0.74,102.87,104.00,102.50,2608100
"INTC",22.04,"6/11/2007","1:26pm",+0.21,21.70,22.08,21.69,24314782
"JNJ",62.66,"6/11/2007","1:21pm",+0.53,62.89,62.89,62.15,4802578
"JPM",50.83,"6/11/2007","1:21pm",+0.42,50.41,50.84,50.05,4419800
"KO",51.79,"6/11/2007","1:21pm",+0.12,51.67,51.82,51.32,6135742
"MCD",51.48,"6/11/2007","1:21pm",+0.07,51.47,51.62,50.98,2853314
"MMM",85.64,"6/11/2007","1:21pm",-0.30,85.94,85.98,85.28,1258800
"MO",70.41,"6/11/2007","1:21pm",+0.11,70.25,70.50,69.76,4723085
"MRK",51.22,"6/11/2007","1:21pm",+1.08,50.30,51.23,50.04,6148300
"MSFT",30.1301,"6/11/2007","1:25pm",+0.0801,30.05,30.25,29.93,23292696
"PFE",26.50,"6/11/2007","1:21pm",-0.02,26.50,26.54,26.31,12653153
"PG",63.10,"6/11/2007","1:21pm",+0.03,62.80,63.12,62.75,3736946
"T",40.28,"6/11/2007","1:21pm",+0.02,40.20,40.29,39.89,7365200
"UTX",70.02,"6/11/2007","1:21pm",-0.21,69.85,70.20,69.51,1158800
"VZ",43.43,"6/11/2007","1:21pm",+0.36,42.95,43.44,42.88,5053620
"WMT",50.02,"6/11/2007","1:21pm",-0.06,49.90,50.12,49.55,6585307
"XOM",83.66,"6/11/2007","1:21pm",+0.98,82.68,83.72,82.35,6705800
"AA",39.52,"6/11/2007","1:26pm",-0.14,39.67,40.18,39.43,2540480
"AIG",71.85,"6/11/2007","1:26pm",+0.32,71.29,71.90,71.15,2549996
"AXP",63.18,"6/11/2007","1:26pm",+0.14,62.79,63.26,62.42,2157330
"BA",97.71,"6/11/2007","1:26pm",-0.48,98.25,98.79,97.59,1636600
"C",53.72,"6/11/2007","1:26pm",+0.39,53.20,53.77,52.81,6427294
"CAT",79.20,"6/11/2007","1:26pm",+0.68,78.32,79.46,78.06,1768752
"DD",50.86,"6/11/2007","1:26pm",-0.27,51.13,51.21,50.59,2150397
"DIS",34.22,"6/11/2007","1:26pm",+0.02,34.28,34.44,34.12,3496150
"GE",37.50,"6/11/2007","1:26pm",+0.18,37.07,37.56,37.05,12934301
"GM",31.40,"6/11/2007","1:26pm",+0.40,31.00,31.62,30.90,7805351
"HD",37.75,"6/11/2007","1:26pm",-0.20,37.78,37.83,37.62,5995967
"HON",57.20,"6/11/2007","1:26pm",-0.18,57.25,57.40,56.91,2149442
"HPQ",46.14,"6/11/2007","1:26pm",+0.44,45.80,46.29,45.46,6019149
"IBM",103.70,"6/11/2007","1:26pm",+0.63,102.87,104.00,102.50,2638000
"INTC",22.04,"6/11/2007","1:31pm",+0.21,21.70,22.08,21.69,24406300
"JNJ",62.63,"6/11/2007","1:26pm",+0.50,62.89,62.89,62.15,4835178
"JPM",50.81,"6/11/2007","1:26pm",+0.40,50.41,50.84,50.05,4480900
"KO",51.78,"6/11/2007","1:26pm",+0.11,51.67,51.85,51.32,6233852
"MCD",51.44,"6/11/2007","1:26pm",+0.03,51.47,51.62,50.98,2881414
"MMM",85.62,"6/11/2007","1:26pm",-0.32,85.94,85.98,85.28,1282500
"MO",70.36,"6/11/2007","1:26pm",+0.06,70.25,70.50,69.76,4767885
"MRK",51.23,"6/11/2007","1:26pm",+1.09,50.30,51.27,50.04,6334000
"MSFT",30.12,"6/11/2007","1:31pm",+0.07,30.05,30.25,29.93,23578844
"PFE",26.50,"6/11/2007","1:26pm",-0.02,26.50,26.54,26.31,14778927
"PG",63.09,"6/11/2007","1:26pm",+0.02,62.80,63.12,62.75,3928946
"T",40.31,"6/11/2007","1:26pm",+0.05,40.20,40.33,39.89,7505100
"UTX",69.98,"6/11/2007","1:26pm",-0.25,69.85,70.20,69.51,1210900
"VZ",43.40,"6/11/2007","1:26pm",+0.33,42.95,43.45,42.88,5123120
"WMT",49.96,"6/11/2007","1:26pm",-0.12,49.90,50.12,49.55,6687607
"XOM",83.57,"6/11/2007","1:26pm",+0.89,82.68,83.72,82.35,6797200
"AA",39.53,"6/11/2007","1:31pm",-0.13,39.67,40.18,39.43,2572580
"AIG",71.85,"6/11/2007","1:31pm",+0.32,71.29,71.90,71.15,2602596
"AXP",63.26,"6/11/2007","1:31pm",+0.22,62.79,63.26,62.42,2172130
"BA",97.82,"6/11/2007","1:31pm",-0.37,98.25,98.79,97.59,1659000
"C",53.74,"6/11/2007","1:31pm",+0.41,53.20,53.77,52.81,6462694
"CAT",79.20,"6/11/2007","1:31pm",+0.68,78.32,79.46,78.06,1829052
"DD",50.85,"6/11/2007","1:31pm",-0.28,51.13,51.21,50.59,2171097
"DIS",34.24,"6/11/2007","1:31pm",+0.04,34.28,34.44,34.12,3579950
"GE",37.52,"6/11/2007","1:31pm",+0.20,37.07,37.56,37.05,13012501
"GM",31.42,"6/11/2007","1:31pm",+0.42,31.00,31.62,30.90,7927151
"HD",37.76,"6/11/2007","1:31pm",-0.19,37.78,37.83,37.62,6189667
"HON",57.21,"6/11/2007","1:31pm",-0.17,57.25,57.40,56.91,2172142
"HPQ",46.14,"6/11/2007","1:31pm",+0.44,45.80,46.29,45.46,6057949
"IBM",103.63,"6/11/2007","1:31pm",+0.56,102.87,104.00,102.50,2660504
"INTC",22.04,"6/11/2007","1:36pm",+0.21,21.70,22.08,21.69,24689632
"JNJ",62.61,"6/11/2007","1:31pm",+0.48,62.89,62.89,62.15,4868578
"JPM",50.80,"6/11/2007","1:31pm",+0.39,50.41,50.84,50.05,4526800
"KO",51.75,"6/11/2007","1:31pm",+0.08,51.67,51.85,51.32,6294152
"MCD",51.43,"6/11/2007","1:31pm",+0.02,51.47,51.62,50.98,2901114
"MMM",85.59,"6/11/2007","1:31pm",-0.35,85.94,85.98,85.28,1297000
"MO",70.34,"6/11/2007","1:31pm",+0.04,70.25,70.50,69.76,4818885
"MRK",51.24,"6/11/2007","1:31pm",+1.10,50.30,51.27,50.04,6438900
"MSFT",30.125,"6/11/2007","1:36pm",+0.075,30.05,30.25,29.93,23983122
"PFE",26.51,"6/11/2007","1:31pm",-0.01,26.50,26.54,26.31,14886127
"PG",63.08,"6/11/2007","1:31pm",+0.01,62.80,63.13,62.75,3971046
"T",40.31,"6/11/2007","1:31pm",+0.05,40.20,40.33,39.89,7610100
"UTX",70.05,"6/11/2007","1:31pm",-0.18,69.85,70.20,69.51,1239200
"VZ",43.39,"6/11/2007","1:31pm",+0.32,42.95,43.45,42.88,5198120
"WMT",50.00,"6/11/2007","1:31pm",-0.08,49.90,50.12,49.55,6808307
"XOM",83.60,"6/11/2007","1:31pm",+0.92,82.68,83.72,82.35,6858500
"AA",39.54,"6/11/2007","1:36pm",-0.12,39.67,40.18,39.43,2615380
"AIG",71.90,"6/11/2007","1:36pm",+0.37,71.29,71.90,71.15,2648396
"AXP",63.27,"6/11/2007","1:36pm",+0.23,62.79,63.28,62.42,2187930
"BA",97.88,"6/11/2007","1:36pm",-0.31,98.25,98.79,97.59,1700700
"C",53.73,"6/11/2007","1:36pm",+0.40,53.20,53.77,52.81,6558794
"CAT",79.20,"6/11/2007","1:36pm",+0.68,78.32,79.46,78.06,1869352
"DD",50.89,"6/11/2007","1:36pm",-0.24,51.13,51.21,50.59,2184797
"DIS",34.22,"6/11/2007","1:36pm",+0.02,34.28,34.44,34.12,3654250
"GE",37.51,"6/11/2007","1:36pm",+0.19,37.07,37.56,37.05,13175301
"GM",31.45,"6/11/2007","1:36pm",+0.45,31.00,31.62,30.90,8227251
"HD",37.76,"6/11/2007","1:36pm",-0.19,37.78,37.83,37.62,6273567
"HON",57.24,"6/11/2007","1:36pm",-0.14,57.25,57.40,56.91,2203642
"HPQ",46.17,"6/11/2007","1:36pm",+0.47,45.80,46.29,45.46,6121849
"IBM",103.59,"6/11/2007","1:36pm",+0.52,102.87,104.00,102.50,2702104
"INTC",22.02,"6/11/2007","1:41pm",+0.19,21.70,22.08,21.69,25010946
"JNJ",62.60,"6/11/2007","1:36pm",+0.47,62.89,62.89,62.15,4923778
"JPM",50.77,"6/11/2007","1:36pm",+0.36,50.41,50.84,50.05,4660900
"KO",51.79,"6/11/2007","1:36pm",+0.12,51.67,51.85,51.32,6365852
"MCD",51.42,"6/11/2007","1:36pm",+0.01,51.47,51.62,50.98,2935214
"MMM",85.57,"6/11/2007","1:36pm",-0.37,85.94,85.98,85.28,1313500
"MO",70.37,"6/11/2007","1:36pm",+0.07,70.25,70.50,69.76,4877785
"MRK",51.24,"6/11/2007","1:36pm",+1.10,50.30,51.28,50.04,6515500
"MSFT",30.12,"6/11/2007","1:41pm",+0.07,30.05,30.25,29.93,24255316
"PFE",26.491,"6/11/2007","1:36pm",-0.029,26.50,26.54,26.31,15109927
"PG",63.12,"6/11/2007","1:36pm",+0.05,62.80,63.13,62.75,4002446
"T",40.30,"6/11/2007","1:36pm",+0.04,40.20,40.33,39.89,7712400
"UTX",70.10,"6/11/2007","1:36pm",-0.13,69.85,70.20,69.51,1247400
"VZ",43.40,"6/11/2007","1:36pm",+0.33,42.95,43.45,42.88,5341720
"WMT",49.95,"6/11/2007","1:36pm",-0.13,49.90,50.12,49.55,6914407
"XOM",83.56,"6/11/2007","1:36pm",+0.88,82.68,83.72,82.35,6917800
"AA",39.53,"6/11/2007","1:41pm",-0.13,39.67,40.18,39.43,2647380
"AIG",71.87,"6/11/2007","1:41pm",+0.34,71.29,71.90,71.15,2686796
"AXP",63.28,"6/11/2007","1:41pm",+0.24,62.79,63.32,62.42,2205330
"BA",97.82,"6/11/2007","1:41pm",-0.37,98.25,98.79,97.59,1725200
"C",53.67,"6/11/2007","1:41pm",+0.34,53.20,53.77,52.81,6740594
"CAT",79.11,"6/11/2007","1:41pm",+0.59,78.32,79.46,78.06,1880652
"DD",50.861,"6/11/2007","1:41pm",-0.269,51.13,51.21,50.59,2199797
"DIS",34.21,"6/11/2007","1:41pm",+0.01,34.28,34.44,34.12,3734350
"GE",37.52,"6/11/2007","1:41pm",+0.20,37.07,37.56,37.05,13566001
"GM",31.47,"6/11/2007","1:41pm",+0.47,31.00,31.62,30.90,8330251
"HD",37.75,"6/11/2007","1:41pm",-0.20,37.78,37.83,37.62,6627167
"HON",57.17,"6/11/2007","1:41pm",-0.21,57.25,57.40,56.91,2246142
"HPQ",46.14,"6/11/2007","1:41pm",+0.44,45.80,46.29,45.46,6190049
"IBM",103.54,"6/11/2007","1:41pm",+0.47,102.87,104.00,102.50,2715404
"INTC",22.02,"6/11/2007","1:46pm",+0.19,21.70,22.08,21.69,25285316
"JNJ",62.54,"6/11/2007","1:41pm",+0.41,62.89,62.89,62.15,5098378
"JPM",50.77,"6/11/2007","1:41pm",+0.36,50.41,50.84,50.05,5025900
"KO",51.725,"6/11/2007","1:41pm",+0.055,51.67,51.85,51.32,6390552
"MCD",51.391,"6/11/2007","1:41pm",-0.019,51.47,51.62,50.98,2972614
"MMM",85.58,"6/11/2007","1:41pm",-0.36,85.94,85.98,85.28,1337300
"MO",70.29,"6/11/2007","1:41pm",-0.01,70.25,70.50,69.76,4907285
"MRK",51.21,"6/11/2007","1:41pm",+1.07,50.30,51.28,50.04,6587800
"MSFT",30.13,"6/11/2007","1:46pm",+0.08,30.05,30.25,29.93,24497374
"PFE",26.49,"6/11/2007","1:41pm",-0.03,26.50,26.54,26.31,15538627
"PG",63.13,"6/11/2007","1:41pm",+0.06,62.80,63.14,62.75,4048446
"T",40.31,"6/11/2007","1:41pm",+0.05,40.20,40.34,39.89,7832500
"UTX",70.07,"6/11/2007","1:41pm",-0.16,69.85,70.20,69.51,1264700
"VZ",43.38,"6/11/2007","1:41pm",+0.31,42.95,43.45,42.88,5395220
"WMT",49.90,"6/11/2007","1:41pm",-0.18,49.90,50.12,49.55,7009107
"XOM",83.53,"6/11/2007","1:41pm",+0.85,82.68,83.72,82.35,7007700
"AA",39.55,"6/11/2007","1:46pm",-0.11,39.67,40.18,39.43,2672280
"AIG",71.88,"6/11/2007","1:46pm",+0.35,71.29,71.90,71.15,2724196
"AXP",63.28,"6/11/2007","1:46pm",+0.24,62.79,63.32,62.42,2214330
"BA",97.98,"6/11/2007","1:46pm",-0.21,98.25,98.79,97.59,1773500
"C",53.61,"6/11/2007","1:46pm",+0.28,53.20,53.77,52.81,6867594
"CAT",79.07,"6/11/2007","1:46pm",+0.55,78.32,79.46,78.06,1923652
"DD",50.86,"6/11/2007","1:46pm",-0.27,51.13,51.21,50.59,2221297
"DIS",34.201,"6/11/2007","1:46pm",+0.001,34.28,34.44,34.12,3795650
"GE",37.52,"6/11/2007","1:46pm",+0.20,37.07,37.56,37.05,13711301
"GM",31.50,"6/11/2007","1:46pm",+0.50,31.00,31.62,30.90,8678851
"HD",37.77,"6/11/2007","1:46pm",-0.18,37.78,37.83,37.62,6687867
"HON",57.162,"6/11/2007","1:46pm",-0.218,57.25,57.40,56.91,2293142
"HPQ",46.13,"6/11/2007","1:46pm",+0.43,45.80,46.29,45.46,6259749
"IBM",103.57,"6/11/2007","1:46pm",+0.50,102.87,104.00,102.50,2740104
"INTC",22.02,"6/11/2007","1:51pm",+0.19,21.70,22.08,21.69,25632092
"JNJ",62.54,"6/11/2007","1:46pm",+0.41,62.89,62.89,62.15,5147978
"JPM",50.80,"6/11/2007","1:46pm",+0.39,50.41,50.84,50.05,5114400
"KO",51.75,"6/11/2007","1:46pm",+0.08,51.67,51.85,51.32,6441352
"MCD",51.40,"6/11/2007","1:46pm",-0.01,51.47,51.62,50.98,3049814
"MMM",85.59,"6/11/2007","1:46pm",-0.35,85.94,85.98,85.28,1347600
"MO",70.28,"6/11/2007","1:46pm",-0.02,70.25,70.50,69.76,4959585
"MRK",51.18,"6/11/2007","1:46pm",+1.04,50.30,51.28,50.04,6651700
"MSFT",30.11,"6/11/2007","1:51pm",+0.06,30.05,30.25,29.93,24742128
"PFE",26.44,"6/11/2007","1:46pm",-0.08,26.50,26.54,26.31,15813727
"PG",63.12,"6/11/2007","1:46pm",+0.05,62.80,63.14,62.75,4099546
"T",40.3073,"6/11/2007","1:46pm",+0.0473,40.20,40.34,39.89,7901800
"UTX",70.10,"6/11/2007","1:46pm",-0.13,69.85,70.20,69.51,1284300
"VZ",43.42,"6/11/2007","1:46pm",+0.35,42.95,43.45,42.88,5473215
"WMT",49.94,"6/11/2007","1:46pm",-0.14,49.90,50.12,49.55,7155307
"XOM",83.66,"6/11/2007","1:46pm",+0.98,82.68,83.72,82.35,7157900
"AA",39.55,"6/11/2007","1:51pm",-0.11,39.67,40.18,39.43,2705680
"AIG",71.84,"6/11/2007","1:51pm",+0.31,71.29,71.90,71.15,2760896
"AXP",63.245,"6/11/2007","1:51pm",+0.205,62.79,63.32,62.42,2226930
"BA",97.96,"6/11/2007","1:51pm",-0.23,98.25,98.79,97.59,1793700
"C",53.63,"6/11/2007","1:51pm",+0.30,53.20,53.77,52.81,6926294
"CAT",79.04,"6/11/2007","1:51pm",+0.52,78.32,79.46,78.06,1958652
"DD",50.83,"6/11/2007","1:51pm",-0.30,51.13,51.21,50.59,2232897
"DIS",34.20,"6/11/2007","1:50pm",0.00,34.28,34.44,34.12,3823150
"GE",37.52,"6/11/2007","1:51pm",+0.20,37.07,37.56,37.05,13797801
"GM",31.47,"6/11/2007","1:51pm",+0.47,31.00,31.62,30.90,8801851
"HD",37.77,"6/11/2007","1:51pm",-0.18,37.78,37.83,37.62,6761167
"HON",57.13,"6/11/2007","1:51pm",-0.25,57.25,57.40,56.91,2327542
"HPQ",46.12,"6/11/2007","1:51pm",+0.42,45.80,46.29,45.46,6316649
"IBM",103.55,"6/11/2007","1:51pm",+0.48,102.87,104.00,102.50,2777904
"INTC",22.03,"6/11/2007","1:56pm",+0.20,21.70,22.08,21.69,26065954
"JNJ",62.53,"6/11/2007","1:51pm",+0.40,62.89,62.89,62.15,5210478
"JPM",50.81,"6/11/2007","1:51pm",+0.40,50.41,50.84,50.05,5222100
"KO",51.75,"6/11/2007","1:51pm",+0.08,51.67,51.85,51.32,6558652
"MCD",51.39,"6/11/2007","1:51pm",-0.02,51.47,51.62,50.98,3074814
"MMM",85.548,"6/11/2007","1:51pm",-0.392,85.94,85.98,85.28,1372000
"MO",70.27,"6/11/2007","1:50pm",-0.03,70.25,70.50,69.76,4986985
"MRK",51.16,"6/11/2007","1:51pm",+1.02,50.30,51.28,50.04,6821600
"MSFT",30.13,"6/11/2007","1:56pm",+0.08,30.05,30.25,29.93,24970772
"PFE",26.448,"6/11/2007","1:51pm",-0.072,26.50,26.54,26.31,16248877
"PG",63.13,"6/11/2007","1:51pm",+0.06,62.80,63.14,62.75,4157646
"T",40.31,"6/11/2007","1:51pm",+0.05,40.20,40.34,39.89,8018500
"UTX",70.15,"6/11/2007","1:51pm",-0.08,69.85,70.20,69.51,1321400
"VZ",43.44,"6/11/2007","1:51pm",+0.37,42.95,43.45,42.88,5538015
"WMT",49.86,"6/11/2007","1:51pm",-0.22,49.90,50.12,49.55,7285407
"XOM",83.56,"6/11/2007","1:51pm",+0.88,82.68,83.72,82.35,7364600
"AA",39.53,"6/11/2007","1:56pm",-0.13,39.67,40.18,39.43,2721380
"AIG",71.7918,"6/11/2007","1:56pm",+0.2618,71.29,71.90,71.15,2817696
"AXP",63.20,"6/11/2007","1:56pm",+0.16,62.79,63.32,62.42,2237230
"BA",97.89,"6/11/2007","1:56pm",-0.30,98.25,98.79,97.59,1808600
"C",53.60,"6/11/2007","1:56pm",+0.27,53.20,53.77,52.81,7078394
"CAT",79.02,"6/11/2007","1:56pm",+0.50,78.32,79.46,78.06,1980452
"DD",50.83,"6/11/2007","1:56pm",-0.30,51.13,51.21,50.59,2245697
"DIS",34.195,"6/11/2007","1:56pm",-0.005,34.28,34.44,34.12,3863950
"GE",37.52,"6/11/2007","1:56pm",+0.20,37.07,37.56,37.05,13986001
"GM",31.49,"6/11/2007","1:56pm",+0.49,31.00,31.62,30.90,8849851
"HD",37.75,"6/11/2007","1:56pm",-0.20,37.78,37.83,37.62,6819267
"HON",57.11,"6/11/2007","1:56pm",-0.27,57.25,57.40,56.91,2354542
"HPQ",46.122,"6/11/2007","1:56pm",+0.422,45.80,46.29,45.46,6380249
"IBM",103.53,"6/11/2007","1:56pm",+0.46,102.87,104.00,102.50,2802904
"INTC",22.01,"6/11/2007","2:01pm",+0.18,21.70,22.08,21.69,26445260
"JNJ",62.52,"6/11/2007","1:56pm",+0.39,62.89,62.89,62.15,5265678
"JPM",50.77,"6/11/2007","1:56pm",+0.36,50.41,50.84,50.05,5291300
"KO",51.7619,"6/11/2007","1:56pm",+0.0919,51.67,51.85,51.32,6606152
"MCD",51.36,"6/11/2007","1:56pm",-0.05,51.47,51.62,50.98,3110114
"MMM",85.53,"6/11/2007","1:56pm",-0.41,85.94,85.98,85.28,1402100
"MO",70.27,"6/11/2007","1:56pm",-0.03,70.25,70.50,69.76,5016285
"MRK",51.11,"6/11/2007","1:56pm",+0.97,50.30,51.28,50.04,6899000
"MSFT",30.12,"6/11/2007","2:01pm",+0.07,30.05,30.25,29.93,25277544
"PFE",26.44,"6/11/2007","1:56pm",-0.08,26.50,26.54,26.31,16455677
"PG",63.13,"6/11/2007","1:56pm",+0.06,62.80,63.15,62.75,4256946
"T",40.28,"6/11/2007","1:56pm",+0.02,40.20,40.34,39.89,8132800
"UTX",70.154,"6/11/2007","1:56pm",-0.076,69.85,70.20,69.51,1344300
"VZ",43.47,"6/11/2007","1:56pm",+0.40,42.95,43.47,42.88,5621815
"WMT",49.88,"6/11/2007","1:56pm",-0.20,49.90,50.12,49.55,7420907
"XOM",83.52,"6/11/2007","1:56pm",+0.84,82.68,83.72,82.35,7459300
"AA",39.491,"6/11/2007","2:01pm",-0.169,39.67,40.18,39.43,2763280
"AIG",71.77,"6/11/2007","2:01pm",+0.24,71.29,71.90,71.15,2879896
"AXP",63.17,"6/11/2007","2:01pm",+0.13,62.79,63.32,62.42,2261630
"BA",97.83,"6/11/2007","2:01pm",-0.36,98.25,98.79,97.59,1833100
"C",53.55,"6/11/2007","2:01pm",+0.22,53.20,53.77,52.81,7307094
"CAT",79.00,"6/11/2007","2:01pm",+0.48,78.32,79.46,78.06,2025552
"DD",50.85,"6/11/2007","2:01pm",-0.28,51.13,51.21,50.59,2277197
"DIS",34.20,"6/11/2007","2:01pm",0.00,34.28,34.44,34.12,3931450
"GE",37.51,"6/11/2007","2:01pm",+0.19,37.07,37.56,37.05,14260601
"GM",31.50,"6/11/2007","2:01pm",+0.50,31.00,31.62,30.90,8948751
"HD",37.75,"6/11/2007","2:01pm",-0.20,37.78,37.83,37.62,7227367
"HON",57.13,"6/11/2007","2:01pm",-0.25,57.25,57.40,56.91,2422142
"HPQ",46.08,"6/11/2007","2:01pm",+0.38,45.80,46.29,45.46,6426249
"IBM",103.51,"6/11/2007","2:01pm",+0.44,102.87,104.00,102.50,2839204
"INTC",22.02,"6/11/2007","2:06pm",+0.19,21.70,22.08,21.69,26751104
"JNJ",62.50,"6/11/2007","2:01pm",+0.37,62.89,62.89,62.15,5350858
"JPM",50.70,"6/11/2007","2:01pm",+0.29,50.41,50.84,50.05,5396400
"KO",51.76,"6/11/2007","2:01pm",+0.09,51.67,51.85,51.32,6660752
"MCD",51.3727,"6/11/2007","2:01pm",-0.0373,51.47,51.62,50.98,3168414
"MMM",85.58,"6/11/2007","2:01pm",-0.36,85.94,85.98,85.28,1440600
"MO",70.24,"6/11/2007","2:01pm",-0.06,70.25,70.50,69.76,5077085
"MRK",51.09,"6/11/2007","2:01pm",+0.95,50.30,51.28,50.04,6995800
"MSFT",30.12,"6/11/2007","2:06pm",+0.07,30.05,30.25,29.93,25466984
"PFE",26.44,"6/11/2007","2:01pm",-0.08,26.50,26.54,26.31,16750477
"PG",63.12,"6/11/2007","2:01pm",+0.05,62.80,63.15,62.75,4334646
"T",40.27,"6/11/2007","2:01pm",+0.01,40.20,40.34,39.89,8457200
"UTX",70.11,"6/11/2007","2:01pm",-0.12,69.85,70.20,69.51,1362600
"VZ",43.46,"6/11/2007","2:01pm",+0.39,42.95,43.47,42.88,5698015
"WMT",49.79,"6/11/2007","2:01pm",-0.29,49.90,50.12,49.55,7569507
"XOM",83.43,"6/11/2007","2:01pm",+0.75,82.68,83.72,82.35,7716900
"AA",39.50,"6/11/2007","2:06pm",-0.16,39.67,40.18,39.43,2841280
"AIG",71.85,"6/11/2007","2:06pm",+0.32,71.29,71.90,71.15,2945096
"AXP",63.23,"6/11/2007","2:06pm",+0.19,62.79,63.32,62.42,2280130
"BA",97.92,"6/11/2007","2:06pm",-0.27,98.25,98.79,97.59,1847000
"C",53.56,"6/11/2007","2:06pm",+0.23,53.20,53.77,52.81,7466394
"CAT",79.11,"6/11/2007","2:06pm",+0.59,78.32,79.46,78.06,2048252
